"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005662","GO:0005662","DNA replication factor A complex","6/4843","15/23436",0.069957225166696,0.110060093096649,0.0459658603173732,"68275/68183/71702/28000/19290/19291",6
"GO:0043220","GO:0043220","Schmidt-Lanterman incisure","6/4843","15/23436",0.069957225166696,0.110060093096649,0.0459658603173732,"11677/19211/64383/56217/93742/17136",6
"GO:0098799","GO:0098799","outer mitochondrial membrane protein complex","6/4843","15/23436",0.069957225166696,0.110060093096649,0.0459658603173732,"223696/28185/53375/66169/66119/67952",6
"GO:0016328","GO:0016328","lateral plasma membrane","17/4843","58/23436",0.0753679507598319,0.118321295578465,0.0494160961717007,"16480/23790/11789/12387/14365/13383/13728/93840/13542/18196/243548/19277/14168/432442/64945/20740/11735",17
"GO:0001772","GO:0001772","immunological synapse","12/4843","38/23436",0.0765293518500071,0.119890591376015,0.0500715020449585,"72349/67972/53331/19084/11658/13383/192662/19271/76742/20320/12520/54607",12
"GO:0043218","GO:0043218","compact myelin","7/4843","19/23436",0.0783476758243645,0.122222374286009,0.0510453555509433,"11677/19211/64383/56217/93742/17136/17196",7
"GO:0061827","GO:0061827","sperm head","7/4843","19/23436",0.0783476758243645,0.122222374286009,0.0510453555509433,"81489/76709/15516/74117/57320/11674/13209",7
"GO:0005818","GO:0005818","aster","5/4843","12/23436",0.0816674717558429,0.125551030230456,0.0524355463992527,"18472/13589/100732/67117/213582",5
"GO:0030061","GO:0030061","mitochondrial crista","5/4843","12/23436",0.0816674717558429,0.125551030230456,0.0524355463992527,"11640/15510/74143/18673/12064",5
"GO:0030670","GO:0030670","phagocytic vesicle membrane","5/4843","12/23436",0.0816674717558429,0.125551030230456,0.0524355463992527,"16784/16783/219024/107746/106572",5
"GO:0030914","GO:0030914","STAGA complex","5/4843","12/23436",0.0816674717558429,0.125551030230456,0.0524355463992527,"14534/109115/101206/72195/108143",5
"GO:0031143","GO:0031143","pseudopodium","5/4843","12/23436",0.0816674717558429,0.125551030230456,0.0524355463992527,"12799/20955/60595/26417/26413",5
"GO:0032009","GO:0032009","early phagosome","5/4843","12/23436",0.0816674717558429,0.125551030230456,0.0524355463992527,"54198/54525/72993/106572/229521",5
"GO:0098992","GO:0098992","neuronal dense core vesicle","5/4843","12/23436",0.0816674717558429,0.125551030230456,0.0524355463992527,"53420/20983/18619/20254/27062",5
"GO:0022626","GO:0022626","cytosolic ribosome","38/4843","148/23436",0.081990561248818,0.125786761667441,0.0525339980541626,"68995/13205/76846/267019/66480/20103/19921/14694/207214/20088/27370/67427/619605/19934/19017/19988/225215/20090/20055/14109/67281/76808/19981/26451/19944/66475/52521/58887/19899/19941/20068/27176/11837/54127/110257/65019/67248/22186",38
"GO:0005797","GO:0005797","Golgi medial cisterna","8/4843","23/23436",0.0837864579460394,0.128276374665321,0.0535737682386594,"20340/53334/70231/20440/56374/74766/217310/14964",8
"GO:0030667","GO:0030667","secretory granule membrane","23/4843","84/23436",0.0856540324895673,0.130865233143854,0.0546549876330609,"20527/109552/53420/109711/16784/20692/22318/68581/107767/11750/20983/20617/18484/56334/22317/20255/381677/12876/21821/20955/27062/60510/15893",23
"GO:0035861","GO:0035861","site of double-strand break","15/4843","51/23436",0.0887976666598662,0.135389034969055,0.0565443231492326,"70238/66713/235587/28000/11545/14194/11909/56045/269523/16969/226151/27223/15270/22059/58230",15
"GO:0035098","GO:0035098","ESC/E(Z) complex","6/4843","16/23436",0.0930474580806216,0.141577343814662,0.0591288288678326,"68729/15182/11569/245688/16468/19646",6
"GO:0033017","GO:0033017","sarcoplasmic reticulum membrane","8/4843","24/23436",0.103856495383227,0.157377634108326,0.0657277142238055,"14226/18125/11938/20866/14225/70729/27967/238161",8
"GO:0097346","GO:0097346","INO80-type complex","8/4843","24/23436",0.103856495383227,0.157377634108326,0.0657277142238055,"56249/22632/56456/71777/70020/68142/51812/225280",8
"GO:0016592","GO:0016592","mediator complex","11/4843","36/23436",0.106804840087358,0.161515074499454,0.0674556884762264,"66999/23989/67279/28077/68975/108098/170826/69790/230753/26896/56771",11
"GO:1902554","GO:1902554","serine/threonine protein kinase complex","22/4843","82/23436",0.108827052288796,0.164237975042766,0.0685928896407033,"11479/69131/14884/12567/107951/12455/66354/12575/67974/12421/269275/51897/18538/54124/18647/12452/22241/111173/16969/12569/12453/12570",22
"GO:0005641","GO:0005641","nuclear envelope lumen","5/4843","13/23436",0.110934759900349,0.16506557647823,0.0689385318340784,"56149/22154/11820/16004/20660",5
"GO:0005652","GO:0005652","nuclear lamina","5/4843","13/23436",0.110934759900349,0.16506557647823,0.0689385318340784,"13726/18538/16418/16905/56216",5
"GO:0005916","GO:0005916","fascia adherens","5/4843","13/23436",0.110934759900349,0.16506557647823,0.0689385318340784,"16480/12387/109711/12558/20740",5
"GO:0034663","GO:0034663","endoplasmic reticulum chaperone complex","5/4843","13/23436",0.110934759900349,0.16506557647823,0.0689385318340784,"22027/71853/18453/14828/12282",5
"GO:0044233","GO:0044233","mitochondria-associated endoplasmic reticulum membrane","5/4843","13/23436",0.110934759900349,0.16506557647823,0.0689385318340784,"12330/50790/77582/217695/67952",5
"GO:0090576","GO:0090576","RNA polymerase III transcription regulator complex","5/4843","13/23436",0.110934759900349,0.16506557647823,0.0689385318340784,"72308/21374/98488/237336/71752",5
"GO:1990124","GO:1990124","messenger ribonucleoprotein complex","5/4843","13/23436",0.110934759900349,0.16506557647823,0.0689385318340784,"18458/12877/29819/22608/229279",5
"GO:0030684","GO:0030684","preribosome","21/4843","78/23436",0.111921036630448,0.166199375036397,0.0694120552037798,"67619/14791/74778/64934/207615/223499/78581/224823/27993/16418/230082/67920/108707/216987/21771/27966/52521/59050/18114/20826/69713",21
"GO:0016323","GO:0016323","basolateral plasma membrane","55/4843","229/23436",0.120605625357226,0.178737536779409,0.0746485344316307,"18591/53310/16400/12348/22342/20512/12387/18537/67972/238276/15165/11514/18810/105782/14083/13383/22042/63959/15516/12558/20496/110355/13340/93840/11931/53416/54338/12349/230099/13858/20525/319352/11502/54725/16835/19417/11928/268345/18483/234593/100017/94220/12520/230959/13138/11539/230751/16520/23859/20541/14251/11771/54403/12168/11735",55
"GO:0005811","GO:0005811","lipid droplet","21/4843","79/23436",0.124089650173384,0.183533793969016,0.076651659104895,"27061/16890/11640/67181/19345/210992/12684/28000/269523/13347/67800/50790/16179/18391/226407/72759/216197/58887/56086/14433/19349",21
"GO:0030990","GO:0030990","intraciliary transport particle","9/4843","29/23436",0.126808804231851,0.187181920190839,0.0781752745736299,"55978/76568/67286/76779/67042/16559/73916/21821/72938",9
"GO:0045171","GO:0045171","intercellular bridge","16/4843","58/23436",0.128321970842195,0.189038927224784,0.0789508411166795,"14866/18749/18747/24068/227290/52683/225160/77407/77521/229644/208076/59016/215445/78372/68598/14862",16
"GO:0005657","GO:0005657","replication fork","19/4843","71/23436",0.13170679254226,0.191864550776713,0.0801309438573105,"68275/68183/15182/22210/18972/71702/28000/18538/66404/57434/232210/109145/52915/27223/19290/15270/22059/21969/19291",19
"GO:0005775","GO:0005775","vacuolar lumen","4/4843","10/23436",0.132829304383878,0.191864550776713,0.0801309438573105,"16784/18197/18196/12492",4
"GO:0005832","GO:0005832","chaperonin-containing T-complex","4/4843","10/23436",0.132829304383878,0.191864550776713,0.0801309438573105,"12462/12464/12469/12461",4
"GO:0005845","GO:0005845","mRNA cap binding complex","4/4843","10/23436",0.132829304383878,0.191864550776713,0.0801309438573105,"68092/13684/239528/67148",4
"GO:0031464","GO:0031464","Cul4A-RING E3 ubiquitin ligase complex","4/4843","10/23436",0.132829304383878,0.191864550776713,0.0801309438573105,"58799/13194/23806/99375",4
"GO:0034518","GO:0034518","RNA cap binding complex","4/4843","10/23436",0.132829304383878,0.191864550776713,0.0801309438573105,"68092/13684/239528/67148",4
"GO:0045240","GO:0045240","dihydrolipoyl dehydrogenase complex","4/4843","10/23436",0.132829304383878,0.191864550776713,0.0801309438573105,"78920/18293/14534/12040",4
"GO:0097197","GO:0097197","tetraspanin-enriched microdomain","4/4843","10/23436",0.132829304383878,0.191864550776713,0.0801309438573105,"56045/109246/12520/52588",4
"GO:0098554","GO:0098554","cytoplasmic side of endoplasmic reticulum membrane","4/4843","10/23436",0.132829304383878,0.191864550776713,0.0801309438573105,"14950/19246/74585/77781",4
"GO:0098850","GO:0098850","extrinsic component of synaptic vesicle membrane","4/4843","10/23436",0.132829304383878,0.191864550776713,0.0801309438573105,"52551/20965/19894/67300",4
"GO:0000307","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","12/4843","42/23436",0.141637122816185,0.204188926083255,0.0852781366126529,"69131/12567/107951/12455/66354/12575/67974/18538/54124/18647/12452/12453",12
"GO:0000974","GO:0000974","Prp19 complex","5/4843","14/23436",0.144477873516848,0.206277657564516,0.0861504813182298,"20020/68183/71702/28000/22185",5
"GO:0001518","GO:0001518","voltage-gated sodium channel complex","5/4843","14/23436",0.144477873516848,0.206277657564516,0.0861504813182298,"20266/20273/20269/72821/110876",5
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex","5/4843","14/23436",0.144477873516848,0.206277657564516,0.0861504813182298,"18747/19084/108079/19087/19082",5
"GO:0033276","GO:0033276","transcription factor TFTC complex","5/4843","14/23436",0.144477873516848,0.206277657564516,0.0861504813182298,"14534/21343/109115/101206/108143",5
"GO:0042824","GO:0042824","MHC class I peptide loading complex","5/4843","14/23436",0.144477873516848,0.206277657564516,0.0861504813182298,"12317/21356/14827/12010/14964",5
"GO:0030686","GO:0030686","90S preribosome","9/4843","30/23436",0.149636708055521,0.212031077803534,0.0885533587246808,"74778/64934/207615/224823/27993/230082/108707/216987/21771",9
"GO:0005666","GO:0005666","RNA polymerase III complex","6/4843","18/23436",0.149652164225706,0.212031077803534,0.0885533587246808,"66420/245841/78929/20018/66491/20016",6
"GO:0005782","GO:0005782","peroxisomal matrix","6/4843","18/23436",0.149652164225706,0.212031077803534,0.0885533587246808,"19305/23986/54683/15510/20280/18477",6
"GO:0031907","GO:0031907","microbody lumen","6/4843","18/23436",0.149652164225706,0.212031077803534,0.0885533587246808,"19305/23986/54683/15510/20280/18477",6
"GO:0000781","GO:0000781","chromosome, telomeric region","27/4843","108/23436",0.159352186848905,0.225343455066868,0.0941131838762115,"68275/13870/53379/28113/12419/15081/268741/77305/78903/225160/74493/17283/69917/231329/21951/21750/57321/99982/103677/52040/19045/223697/27223/15270/66231/15078/58230",27
"GO:0005744","GO:0005744","TIM23 mitochondrial import inner membrane translocase complex","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"53600/66148/21855/21854",4
"GO:0031932","GO:0031932","TORC2 complex","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"75425/56717/75747/227743",4
"GO:0034992","GO:0034992","microtubule organizing center attachment site","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"233066/94040/223697/64009",4
"GO:0034993","GO:0034993","meiotic nuclear membrane microtubule tethering complex","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"233066/94040/223697/64009",4
"GO:0044615","GO:0044615","nuclear pore nuclear basket","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"12626/223527/17120/26370",4
"GO:0070578","GO:0070578","RISC-loading complex","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"21357/214150/239528/236511",4
"GO:0070852","GO:0070852","cell body fiber","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"11789/80297/54725/18619",4
"GO:0097542","GO:0097542","ciliary tip","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"76779/382253/74256/21821",4
"GO:0106083","GO:0106083","nuclear membrane protein complex","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"233066/94040/223697/64009",4
"GO:0106094","GO:0106094","nuclear membrane microtubule tethering complex","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"233066/94040/223697/64009",4
"GO:1990909","GO:1990909","Wnt signalosome","4/4843","11/23436",0.176116318969028,0.243929331506635,0.101875450618582,"13544/12387/56637/13542",4
"GO:0005732","GO:0005732","small nucleolar ribonucleoprotein complex","8/4843","27/23436",0.178018681505769,0.24610418469361,0.102783763477408,"69878/66181/68147/74097/245474/78651/27966/20826",8
"GO:0001673","GO:0001673","male germ cell nucleus","7/4843","23/23436",0.18095349403307,0.248924222716664,0.103961533459335,"68275/217716/19384/21750/235559/231386/15270",7
"GO:0043601","GO:0043601","nuclear replisome","7/4843","23/23436",0.18095349403307,0.248924222716664,0.103961533459335,"68275/68183/18972/71702/28000/19290/19291",7
"GO:0031462","GO:0031462","Cul2-RING ubiquitin ligase complex","5/4843","15/23436",0.181738197691923,0.248924222716664,0.103961533459335,"56438/67263/22346/414872/19823",5
"GO:0090543","GO:0090543","Flemming body","5/4843","15/23436",0.181738197691923,0.248924222716664,0.103961533459335,"20479/71955/116733/11845/18226",5
"GO:0097449","GO:0097449","astrocyte projection","5/4843","15/23436",0.181738197691923,0.248924222716664,0.103961533459335,"108069/11820/20983/16526/108071",5
"GO:0031091","GO:0031091","platelet alpha granule","6/4843","19/23436",0.182561928103248,0.249131470947527,0.104048089294088,"20692/16009/20617/20720/20910/20955",6
"GO:0043034","GO:0043034","costamere","6/4843","19/23436",0.182561928103248,0.249131470947527,0.104048089294088,"26556/14359/16202/109676/13138/11465",6
"GO:0030286","GO:0030286","dynein complex","15/4843","57/23436",0.184451446975549,0.25124728347221,0.104931744215967,"56455/66061/68097/54152/69150/67665/69654/13427/67117/13191/234663/71820/105000/67068/209586",15
"GO:0016235","GO:0016235","aggresome","11/4843","40/23436",0.188576097586114,0.255924703866869,0.106885237498202,"56085/18412/68729/19164/104248/12759/19387/227154/13858/231874/27414",11
"GO:0043596","GO:0043596","nuclear replication fork","11/4843","40/23436",0.188576097586114,0.255924703866869,0.106885237498202,"68275/68183/18972/71702/28000/18538/109145/52915/19290/21969/19291",11
"GO:0034707","GO:0034707","chloride channel complex","12/4843","45/23436",0.205030907651624,0.277747536690775,0.115999397382041,"14395/14394/14399/14409/14658/14397/14400/57776/14396/14402/78339/110886",12
"GO:0005942","GO:0005942","phosphatidylinositol 3-kinase complex","8/4843","28/23436",0.206835817324698,0.279171840869947,0.11659424847754,"216233/18706/18709/56208/192157/18708/54607/641340",8
"GO:0016342","GO:0016342","catenin complex","8/4843","28/23436",0.206835817324698,0.279171840869947,0.11659424847754,"16480/11789/12387/12558/12565/12552/12554/12388",8
"GO:0045177","GO:0045177","apical part of cell","93/4843","416/23436",0.211112202948872,0.28442571342748,0.118788493142523,"27364/65962/12297/12728/12725/56513/11966/12540/12387/26556/14365/18016/19165/11972/19211/12289/11749/11973/67972/52466/13039/69048/13030/67154/66335/11514/18810/105782/14083/224250/11820/63959/15516/12558/20496/110355/22359/93742/26557/93840/11931/68365/53416/14827/54338/17153/12349/229709/67171/23897/12804/108079/13131/13858/69216/20525/58810/18762/12661/19277/11941/70495/22284/21838/71764/16835/23980/380928/11928/16525/67938/103733/241324/70335/268345/193385/211134/210274/16526/12520/71982/432442/11932/110380/16485/18750/20955/11964/11771/76089/16531/12168/20743",93
"GO:0030894","GO:0030894","replisome","7/4843","24/23436",0.212699317006535,0.285009392227563,0.119032262681872,"68275/68183/18972/71702/28000/19290/19291",7
"GO:0031233","GO:0031233","intrinsic component of external side of plasma membrane","7/4843","24/23436",0.212699317006535,0.285009392227563,0.119032262681872,"11502/21838/79201/230868/65079/12484/13640",7
"GO:0034706","GO:0034706","sodium channel complex","7/4843","24/23436",0.212699317006535,0.285009392227563,0.119032262681872,"14809/20266/20273/14802/20269/72821/110876",7
"GO:0031616","GO:0031616","spindle pole centrosome","6/4843","20/23436",0.217999567559474,0.291584259136408,0.121778211785076,"13726/70573/19878/386649/109359/18148",6
"GO:0031941","GO:0031941","filamentous actin","10/4843","37/23436",0.220441442166455,0.293822603838757,0.122713041449811,"76709/67399/22240/50884/56376/56378/54132/50875/11465/105352",10
"GO:0043235","GO:0043235","receptor complex","88/4843","394/23436",0.221249417211249,0.293822603838757,0.122713041449811,"11479/14395/53310/54409/16400/53623/14809/16001/64297/14394/14816/14399/14799/13385/22031/14586/72555/105782/11658/13383/22042/11820/14409/15516/54393/12978/11632/12794/22359/20411/66082/16412/14802/15510/13838/72978/18845/56177/269275/14810/16410/22174/19262/58869/53378/12804/16975/14397/14400/13839/21814/66593/243743/11517/18844/14812/14396/76192/244723/16835/17127/270190/75409/14402/14800/140570/210274/243961/231876/68404/242443/242425/114249/383348/23859/81905/103466/110886/18212/14811/18213/19229/381921/12010/192167/54376/12168/54712",88
"GO:0005779","GO:0005779","integral component of peroxisomal membrane","5/4843","16/23436",0.222052170242515,0.293822603838757,0.122713041449811,"66437/20524/18632/668173/19302",5
"GO:0010369","GO:0010369","chromocenter","5/4843","16/23436",0.222052170242515,0.293822603838757,0.122713041449811,"29871/28113/12419/12417/109241",5
"GO:0042599","GO:0042599","lamellar body","5/4843","16/23436",0.222052170242515,0.293822603838757,0.122713041449811,"68365/16783/20597/269713/19349",5
"GO:0098981","GO:0098981","cholinergic synapse","5/4843","16/23436",0.222052170242515,0.293822603838757,0.122713041449811,"18039/19894/12669/243764/228836",5
"GO:0032421","GO:0032421","stereocilium bundle","16/4843","64/23436",0.236294012007378,0.312110272544505,0.130350763730499,"55978/19353/21844/65962/12308/19293/102866/18472/26557/59030/12307/67263/238130/193385/21821/226123",16
"GO:0005771","GO:0005771","multivesicular body","11/4843","42/23436",0.237720554107241,0.313435819561327,0.13090436955896,"234852/53869/68942/18197/13010/67028/16783/23821/20660/66700/22070",11
"GO:0030687","GO:0030687","preribosome, large subunit precursor","7/4843","25/23436",0.246283826805218,0.324149761390172,0.135378975564615,"64934/207615/16418/67920/52521/59050/18114",7
"GO:0031362","GO:0031362","anchored component of external side of plasma membrane","6/4843","21/23436",0.255489369601223,0.335669544103735,0.140190135615453,"21838/79201/230868/65079/12484/13640",6
"GO:0005640","GO:0005640","nuclear outer membrane","5/4843","17/23436",0.26470029081952,0.346542253528736,0.144731049843666,"13726/233066/19164/94040/20617",5
"GO:0031231","GO:0031231","intrinsic component of peroxisomal membrane","5/4843","17/23436",0.26470029081952,0.346542253528736,0.144731049843666,"66437/20524/18632/668173/19302",5
"GO:0043073","GO:0043073","germ cell nucleus","8/4843","30/23436",0.269207967756527,0.3518220530998,0.1469361227521,"68275/217716/19384/21750/235559/231386/15270/17118",8
"GO:0000137","GO:0000137","Golgi cis cisterna","4/4843","13/23436",0.273298957097963,0.35219917775581,0.147093626337393,"99412/18197/73991/56374",4
"GO:0000346","GO:0000346","transcription export complex","4/4843","13/23436",0.273298957097963,0.35219917775581,0.147093626337393,"53817/225160/66231/66118",4
"GO:0002199","GO:0002199","zona pellucida receptor complex","4/4843","13/23436",0.273298957097963,0.35219917775581,0.147093626337393,"12462/12464/12469/12461",4
"GO:0005766","GO:0005766","primary lysosome","4/4843","13/23436",0.273298957097963,0.35219917775581,0.147093626337393,"53331/11744/18125/20955",4
"GO:0019908","GO:0019908","nuclear cyclin-dependent protein kinase holoenzyme complex","4/4843","13/23436",0.273298957097963,0.35219917775581,0.147093626337393,"69131/107951/12455/66354",4
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex","4/4843","13/23436",0.273298957097963,0.35219917775581,0.147093626337393,"22241/140580/109905/240168",4
"GO:0042582","GO:0042582","azurophil granule","4/4843","13/23436",0.273298957097963,0.35219917775581,0.147093626337393,"53331/11744/18125/20955",4
"GO:0071014","GO:0071014","post-mRNA release spliceosomal complex","4/4843","13/23436",0.273298957097963,0.35219917775581,0.147093626337393,"72654/17876/13204/76936",4
"GO:0060170","GO:0060170","ciliary membrane","12/4843","48/23436",0.278456719177447,0.358222966858486,0.149609421487883,"76568/13488/67474/57440/13858/14688/210274/233812/12484/74325/269604/207911",12
"GO:1903561","GO:1903561","extracellular vesicle","23/4843","98/23436",0.281471294347863,0.361473533989197,0.150966999066445,"19344/109552/53869/53379/64297/22088/16784/19341/11838/22042/20983/224727/15510/53378/353172/11674/19655/71955/239528/74012/12520/16423/11465",23
"GO:0070062","GO:0070062","extracellular exosome","21/4843","90/23436",0.303339421732803,0.388883237896206,0.162414478217891,"19344/109552/53869/53379/64297/22088/16784/19341/22042/224727/15510/53378/353172/11674/19655/71955/239528/74012/12520/16423/11465",21
"GO:0031672","GO:0031672","A band","10/4843","40/23436",0.304659315428365,0.389900781921276,0.162839448660921,"66480/17931/20742/98733/226849/19988/11733/109676/329251/72330",10
"GO:0070971","GO:0070971","endoplasmic reticulum exit site","7/4843","27/23436",0.317510065373697,0.405646480072258,0.16941553397435,"66397/18570/21787/67180/207352/338366/14964",7
"GO:0005902","GO:0005902","microvillus","21/4843","91/23436",0.322861217832097,0.410046160788813,0.17125303114129,"55978/11677/11966/12799/12387/11973/13039/13383/11512/18590/269116/16410/12349/54418/14086/56018/17999/12484/12408/11964/26569",21
"GO:0016324","GO:0016324","apical plasma membrane","69/4843","316/23436",0.323457338283191,0.410046160788813,0.17125303114129,"65962/12297/12725/56513/11966/14365/19165/11972/19211/12289/11749/11973/67972/52466/69048/13030/67154/11514/18810/105782/14083/224250/63959/15516/12558/20496/110355/93742/93840/11931/68365/53416/14827/54338/17153/229709/67171/23897/12804/108079/13858/20525/58810/18762/19277/11941/70495/21838/71764/380928/11928/16525/241324/268345/193385/211134/210274/16526/12520/432442/11932/110380/16485/11964/11771/76089/16531/12168/20743",69
"GO:0000177","GO:0000177","cytoplasmic exosome (RNase complex)","4/4843","14/23436",0.324827390530409,0.410046160788813,0.17125303114129,"338359/66446/50911/14904",4
"GO:0030127","GO:0030127","COPII vesicle coat","4/4843","14/23436",0.324827390530409,0.410046160788813,0.17125303114129,"66397/18570/240756/67898",4
"GO:0042589","GO:0042589","zymogen granule membrane","4/4843","14/23436",0.324827390530409,0.410046160788813,0.17125303114129,"22318/68581/107767/56334",4
"GO:0098690","GO:0098690","glycinergic synapse","4/4843","14/23436",0.324827390530409,0.410046160788813,0.17125303114129,"236915/99738/14658/216856",4
"GO:1990023","GO:1990023","mitotic spindle midzone","4/4843","14/23436",0.324827390530409,0.410046160788813,0.17125303114129,"13043/213582/51810/108911",4
"GO:0045120","GO:0045120","pronucleus","6/4843","23/23436",0.334615878419617,0.421684295763497,0.176113620220851,"21374/15388/15499/20525/68298/15381",6
"GO:0000408","GO:0000408","EKC/KEOPS complex","3/4843","10/23436",0.342342032415223,0.42850582097919,0.178962584512937,"66192/381406/100233175",3
"GO:0030056","GO:0030056","hemidesmosome","3/4843","10/23436",0.342342032415223,0.42850582097919,0.178962584512937,"18810/16412/74117",3
"GO:0031010","GO:0031010","ISWI-type complex","3/4843","10/23436",0.342342032415223,0.42850582097919,0.178962584512937,"104457/19646/93696",3
"GO:0051286","GO:0051286","cell tip","3/4843","10/23436",0.342342032415223,0.42850582097919,0.178962584512937,"84095/58869/22348",3
"GO:0032040","GO:0032040","small-subunit processome","9/4843","37/23436",0.351433071969471,0.439143180993892,0.183405206637125,"14791/223499/78581/27993/230082/216987/21771/27966/20826",9
"GO:0005923","GO:0005923","bicellular tight junction","27/4843","121/23436",0.361001904756792,0.450340759974382,0.188081800458084,"53310/19158/22342/56513/11789/12567/12387/56217/67154/13383/30960/21873/93742/192195/16800/18762/11517/12388/74012/50791/104027/14924/110380/64945/72065/76089/11735",27
"GO:0005721","GO:0005721","pericentric heterochromatin","6/4843","24/23436",0.375254732223978,0.467334044668854,0.195178931930738,"12419/26914/193796/12417/232811/12616",6
"GO:0033391","GO:0033391","chromatoid body","4/4843","15/23436",0.376859824289859,0.467760686430126,0.195357116003206,"28114/13684/12753/13209",4
"GO:0035686","GO:0035686","sperm fibrous sheath","4/4843","15/23436",0.376859824289859,0.467760686430126,0.195357116003206,"14866/11674/353204/16828",4
"GO:0043296","GO:0043296","apical junction complex","31/4843","141/23436",0.38107885057765,0.47220640180274,0.197213839235749,"53310/19158/22342/56513/11789/12567/12387/11848/56217/67154/13383/30960/21873/93742/269116/192195/16800/18762/11517/16582/58235/12388/74012/50791/104027/14924/110380/64945/72065/76089/11735",31
"GO:0070160","GO:0070160","tight junction","28/4843","128/23436",0.401459589182164,0.496630309823011,0.207414320744322,"53310/19158/22342/56513/11789/12567/12387/56217/67154/13383/30960/21873/93742/269116/192195/16800/18762/11517/12388/74012/50791/104027/14924/110380/64945/72065/76089/11735",28
"GO:0000782","GO:0000782","telomere cap complex","3/4843","11/23436",0.404676674957546,0.498115309208541,0.208034520786009,"28113/21750/57321",3
"GO:0000783","GO:0000783","nuclear telomere cap complex","3/4843","11/23436",0.404676674957546,0.498115309208541,0.208034520786009,"28113/21750/57321",3
"GO:0140445","GO:0140445","chromosome, telomeric repeat region","3/4843","11/23436",0.404676674957546,0.498115309208541,0.208034520786009,"28113/21750/57321",3
"GO:0035869","GO:0035869","ciliary transition zone","16/4843","72/23436",0.417437006988657,0.512969854359195,0.214238422020887,"330171/55978/52906/67884/216618/66910/12626/23955/56350/16579/16559/26370/73916/381259/21821/93893",16
"GO:0035859","GO:0035859","Seh1-associated complex","4/4843","16/23436",0.428462375638973,0.52477788487352,0.219169966834029,"17168/75747/277854/68441",4
"GO:0043196","GO:0043196","varicosity","4/4843","16/23436",0.428462375638973,0.52477788487352,0.219169966834029,"54725/23945/269060/17755",4
"GO:0032420","GO:0032420","stereocilium","12/4843","54/23436",0.441498893881191,0.539852607864624,0.225465823868456,"55978/65962/12308/19293/102866/18472/26557/12307/67263/238130/193385/226123",12
"GO:0032806","GO:0032806","carboxy-terminal domain protein kinase complex","5/4843","21/23436",0.444438785539681,0.542552125345805,0.226593259253735,"69131/14884/107951/12455/66354",5
"GO:0032391","GO:0032391","photoreceptor connecting cilium","10/4843","45/23436",0.45619842212872,0.555991826969377,0.232206260571059,"55978/67884/12626/56350/16579/16559/26370/73916/21821/93893",10
"GO:0008278","GO:0008278","cohesin complex","3/4843","12/23436",0.465121985751522,0.562240630599823,0.234816031531143,"19357/20843/24061",3
"GO:0030688","GO:0030688","preribosome, small subunit precursor","3/4843","12/23436",0.465121985751522,0.562240630599823,0.234816031531143,"67619/108707/18114",3
"GO:0042405","GO:0042405","nuclear inclusion body","3/4843","12/23436",0.465121985751522,0.562240630599823,0.234816031531143,"110616/56424/20238",3
"GO:0034451","GO:0034451","centriolar satellite","7/4843","31/23436",0.465878201333726,0.562240630599823,0.234816031531143,"56513/52028/53413/66086/99167/277939/14251",7
"GO:0042470","GO:0042470","melanosome","7/4843","31/23436",0.465878201333726,0.562240630599823,0.234816031531143,"21823/19324/16783/17918/67878/97761/320415",7
"GO:0048770","GO:0048770","pigment granule","7/4843","31/23436",0.465878201333726,0.562240630599823,0.234816031531143,"21823/19324/16783/17918/67878/97761/320415",7
"GO:0022625","GO:0022625","cytosolic large ribosomal subunit","19/4843","89/23436",0.478467590481176,0.576495096823661,0.240769313823647,"66480/19921/619605/19934/19988/225215/67281/76808/19981/26451/19944/52521/19899/19941/27176/11837/65019/67248/22186",19
"GO:0001891","GO:0001891","phagocytic cup","5/4843","22/23436",0.488529593341226,0.586710581306076,0.245035742458962,"19353/14694/11352/106572/229521",5
"GO:0031430","GO:0031430","M band","5/4843","22/23436",0.488529593341226,0.586710581306076,0.245035742458962,"20742/98733/226849/11733/109676",5
"GO:0097225","GO:0097225","sperm midpiece","6/4843","27/23436",0.496048654897441,0.594776785241106,0.248404538477002,"18747/18412/67042/56486/69310/320129",6
"GO:0000109","GO:0000109","nucleotide-excision repair complex","3/4843","13/23436",0.522668894347589,0.622665033298334,0.260051878385837,"13870/19359/26370",3
