"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000407","GO:0000407","phagophore assembly site","7/933","30/23436",0.00014123624760784,0.00092593954022225,0.000533522094899301,"18412/75909/51897/100226/245860/224647/19349",7
"GO:0005938","GO:0005938","cell cortex","27/933","312/23436",0.000142219471864202,0.00092593954022225,0.000533522094899301,"13807/26395/11789/12540/12387/18472/67252/13829/65113/12331/12345/18762/11461/20866/72042/13191/53376/76499/13627/110380/74325/11852/12631/19229/14415/18951/330319",27
"GO:0033178","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","5/933","14/23436",0.000146658264889041,0.000934946438667635,0.000538711828265665,"11966/11973/11947/108664/11964",5
"GO:0071437","GO:0071437","invadopodium","5/933","14/23436",0.000146658264889041,0.000934946438667635,0.000538711828265665,"76709/16412/52822/14086/18479",5
"GO:0014704","GO:0014704","intercalated disc","10/933","62/23436",0.000156299345760202,0.000986136078404575,0.000568207062720214,"12387/11749/22629/20266/16412/11931/12345/11938/18479/399548",10
"GO:0098945","GO:0098945","intrinsic component of presynaptic active zone membrane","7/933","31/23436",0.000176204154508995,0.00110037696489291,0.000634032134914213,"67972/12330/20273/11941/234267/16531/229521",7
"GO:0098800","GO:0098800","inner mitochondrial membrane protein complex","15/933","128/23436",0.000178205937377224,0.00110163670378647,0.000634757990657841,"12858/11950/11951/228033/69029/67264/11947/227197/66495/68375/17992/69773/103172/66349/67942",15
"GO:0060076","GO:0060076","excitatory synapse","11/933","76/23436",0.000201590184561262,0.00123373192951493,0.000710870650821294,"26556/20273/108100/18578/11941/19058/20979/246317/18212/74342/229521",11
"GO:0030017","GO:0030017","sarcomere","19/933","189/23436",0.000205905345153234,0.00124766407162157,0.000718898286882056,"109552/17260/12387/26556/26443/20273/11636/19055/18578/12345/11674/18479/50876/22003/14225/56424/11840/69807/64009",19
"GO:0000502","GO:0000502","proteasome complex","10/933","66/23436",0.000265735937947919,0.00159441562768752,0.000918694935114066,"21762/19166/69077/26443/22215/59029/269523/23996/26442/19192",10
"GO:0033177","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","6/933","24/23436",0.000284629390811688,0.00169119599200731,0.000974459334919934,"11950/11951/11972/228033/76252/67942",6
"GO:1905369","GO:1905369","endopeptidase complex","10/933","67/23436",0.000301369513567423,0.00177344367599291,0.00102185007130655,"21762/19166/69077/26443/22215/59029/269523/23996/26442/19192",10
"GO:0032587","GO:0032587","ruffle membrane","10/933","69/23436",0.000384674967979332,0.00224210552765097,0.00129189086990553,"11789/76709/17756/16412/18720/382253/76499/13627/23969/57028",10
"GO:0005687","GO:0005687","U4 snRNP","4/933","10/23436",0.000432340764565763,0.00247282755060044,0.00142483183600129,"53817/67332/20638/20646",4
"GO:0036513","GO:0036513","Derlin-1 retrotranslocation complex","4/933","10/23436",0.000432340764565763,0.00247282755060044,0.00142483183600129,"54197/14950/74126/269523",4
"GO:0044291","GO:0044291","cell-cell contact zone","11/933","83/23436",0.00044145442078997,0.00250157505114317,0.00144139601330059,"12387/11749/22629/20266/16412/11931/12345/11938/18479/216805/399548",11
"GO:0099524","GO:0099524","postsynaptic cytosol","6/933","26/23436",0.000454840052106761,0.00255378084302145,0.00147147674993496,"26556/12322/108100/23988/17999/13138",6
"GO:0005635","GO:0005635","nuclear envelope","31/933","407/23436",0.00046219204557596,0.00257146847174988,0.00148166828007604,"22154/12317/19385/11789/12387/22196/74412/80913/18472/69554/65246/11820/30960/27366/14873/53378/15572/18762/14400/19384/12417/18479/13191/226180/75608/380711/223697/58887/276770/19122/64009",31
"GO:0000932","GO:0000932","P-body","10/933","71/23436",0.000486307198254835,0.00267756940945969,0.00154280315130546,"19166/18412/26443/53872/78651/67678/233833/67710/64009/233033",10
"GO:0016528","GO:0016528","sarcoplasm","11/933","84/23436",0.000490012702384779,0.00267756940945969,0.00154280315130546,"109552/12317/22027/12295/319984/23897/11938/20866/14225/20745/12323",11
"GO:0030139","GO:0030139","endocytic vesicle","17/933","173/23436",0.000566385445240806,0.00306750347333959,0.00176748136148738,"12725/12540/54198/19328/57440/58244/20910/68365/69601/100226/219024/215445/67300/11465/229521/19326/19349",17
"GO:0030137","GO:0030137","COPI-coated vesicle","6/933","28/23436",0.000695402078509268,0.00373321115831291,0.00215105906094741,"68581/14683/56334/54161/23969/11840",6
"GO:0030140","GO:0030140","trans-Golgi network transport vesicle","6/933","29/23436",0.000847565334061721,0.00451052160387629,0.00259894175661947,"68365/67300/74325/216549/64011/20661",6
"GO:0005791","GO:0005791","rough endoplasmic reticulum","11/933","93/23436",0.00116386447379761,0.00612975356251014,0.00353193574723237,"22201/17756/14950/12330/11820/108100/14645/68365/330401/54208/18212",11
"GO:0005753","GO:0005753","mitochondrial proton-transporting ATP synthase complex","5/933","21/23436",0.00118188058884999,0.00612975356251014,0.00353193574723237,"11950/11951/228033/11947/67942",5
"GO:0030673","GO:0030673","axolemma","5/933","21/23436",0.00118188058884999,0.00612975356251014,0.00353193574723237,"17762/11540/13823/54393/66797",5
"GO:0032588","GO:0032588","trans-Golgi network membrane","6/933","31/23436",0.00122765403395508,0.00615839564574187,0.003548439183563,"18197/58244/14683/18196/56807/216549",6
"GO:0046540","GO:0046540","U4/U6 x U5 tri-snRNP complex","6/933","31/23436",0.00122765403395508,0.00615839564574187,0.003548439183563,"67332/27366/20638/78651/67678/20646",6
"GO:0097526","GO:0097526","spliceosomal tri-snRNP complex","6/933","31/23436",0.00122765403395508,0.00615839564574187,0.003548439183563,"67332/27366/20638/78651/67678/20646",6
"GO:0099092","GO:0099092","postsynaptic density, intracellular component","6/933","31/23436",0.00122765403395508,0.00615839564574187,0.003548439183563,"12387/108100/382253/66860/77531/240057",6
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","17/933","186/23436",0.00127476253704073,0.00634272091600751,0.00365464655463109,"19158/11789/12387/14706/14680/56177/20614/14683/14688/11938/14681/244723/50849/67792/14708/70357/19229",17
"GO:0030496","GO:0030496","midbody","14/933","139/23436",0.00132671092186549,0.00644574586242024,0.00371400905385411,"22027/68724/19384/232944/116733/23988/216805/67455/231807/215445/75608/66700/64009/57028",14
"GO:0000276","GO:0000276","mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","4/933","13/23436",0.00133759758909701,0.00644574586242024,0.00371400905385411,"11950/11951/228033/67942",4
"GO:0012510","GO:0012510","trans-Golgi network transport vesicle membrane","4/933","13/23436",0.00133759758909701,0.00644574586242024,0.00371400905385411,"67300/74325/216549/64011",4
"GO:0098833","GO:0098833","presynaptic endocytic zone","4/933","13/23436",0.00133759758909701,0.00644574586242024,0.00371400905385411,"18717/23969/67300/74325",4
"GO:0098839","GO:0098839","postsynaptic density membrane","11/933","95/23436",0.00138754281850917,0.00663418910099696,0.00382258917928101,"52882/20273/12794/19277/11941/12669/14800/23969/50849/246317/66673",11
"GO:0008287","GO:0008287","protein serine/threonine phosphatase complex","7/933","43/23436",0.00142598766096417,0.00671311114238516,0.00386806369573276,"51792/19052/71978/72930/19055/56420/19058",7
"GO:1903293","GO:1903293","phosphatase complex","7/933","43/23436",0.00142598766096417,0.00671311114238516,0.00386806369573276,"51792/19052/71978/72930/19055/56420/19058",7
"GO:0005819","GO:0005819","spindle","22/933","273/23436",0.00144337568445881,0.00674309861747171,0.00388534234064847,"19878/18472/320299/11820/212307/21372/68724/386649/13426/12417/67117/13191/116733/76499/231807/72205/67300/101206/107771/18148/12323/64009",22
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex","5/933","22/23436",0.00147981252671135,0.0068609489874799,0.00395324718060847,"11950/11951/228033/11947/67942",5
"GO:0030141","GO:0030141","secretory granule","28/933","383/23436",0.00157316425951083,0.00723892125429042,0.00417103305845767,"20527/109552/12317/12725/18747/76709/12540/19325/12652/68581/19328/108100/16412/19275/18484/20980/20910/68365/20482/12345/56334/19339/20979/381677/18619/20254/15893/19349",28
"GO:0044295","GO:0044295","axonal growth cone","7/933","44/23436",0.00163838732764128,0.00748278391430196,0.004311545599056,"11789/17762/11302/56177/20614/234267/76499",7
"GO:0005681","GO:0005681","spliceosomal complex","17/933","191/23436",0.00169915932735309,0.00770285561733403,0.00443834989990867,"66070/53817/67332/13207/27366/22668/227707/11800/20638/19744/22185/19655/78651/67678/66055/15381/20646",17
"GO:0005834","GO:0005834","heterotrimeric G-protein complex","6/933","33/23436",0.00172593268800305,0.00771000587633477,0.00444246984618533,"14706/14680/14683/14688/14681/14708",6
"GO:1905360","GO:1905360","GTPase complex","6/933","33/23436",0.00172593268800305,0.00771000587633477,0.00444246984618533,"14706/14680/14683/14688/14681/14708",6
"GO:0098798","GO:0098798","mitochondrial protein complex","21/933","260/23436",0.00177933045114319,0.00781666557252737,0.0045039266714769,"12858/11950/11951/228033/22333/30056/69029/28185/94064/67264/11947/227197/66495/68375/17992/68499/67994/69773/103172/66349/67942",21
"GO:0030136","GO:0030136","clathrin-coated vesicle","11/933","98/23436",0.00178812611136247,0.00781666557252737,0.0045039266714769,"320634/54198/51789/68365/23897/67602/67300/74325/216549/64011/20661",11
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","11/933","98/23436",0.00178812611136247,0.00781666557252737,0.0045039266714769,"14706/14680/20614/14683/14688/11938/14681/67792/14708/70357/19229",11
"GO:0001518","GO:0001518","voltage-gated sodium channel complex","4/933","14/23436",0.0018139733187802,0.00787341610704597,0.00453662606787135,"20266/20273/399548/72821",4
"GO:0005776","GO:0005776","autophagosome","9/933","71/23436",0.00196840253009518,0.00848353766491727,0.00488817529712296,"18412/75909/56486/19328/117150/57436/67443/245860/224647",9
"GO:0097525","GO:0097525","spliceosomal snRNP complex","8/933","58/23436",0.00200995172102191,0.00860203114171616,0.00495645069225131,"53817/67332/27366/20638/78651/67678/66055/20646",8
"GO:0043195","GO:0043195","terminal bouton","10/933","86/23436",0.00218530806861366,0.00928755929160806,0.00535144885223375,"19052/18645/109648/19339/12424/14800/18212/16531/229521/18951",10
"GO:0042383","GO:0042383","sarcolemma","15/933","163/23436",0.00224253708172105,0.00946505306216057,0.00545371994465736,"109552/11749/20266/12295/224129/16412/11931/14683/19087/19058/13138/232975/18585/18754/67300",15
"GO:0005764","GO:0005764","lysosome","30/933","431/23436",0.00231224156375169,0.00969240984257557,0.00558472187351705,"22201/66626/11972/18412/11749/56486/17168/18197/17775/19328/14718/64294/68724/68365/56374/18196/66508/12751/67443/19339/116733/14824/219024/66290/67300/73689/20661/229521/68441/19349",30
"GO:0000323","GO:0000323","lytic vacuole","30/933","432/23436",0.00239326651465513,0.00990870106638198,0.00570934787966626,"22201/66626/11972/18412/11749/56486/17168/18197/17775/19328/14718/64294/68724/68365/56374/18196/66508/12751/67443/19339/116733/14824/219024/66290/67300/73689/20661/229521/68441/19349",30
"GO:0045263","GO:0045263","proton-transporting ATP synthase complex, coupling factor F(o)","4/933","15/23436",0.00239622182651068,0.00990870106638198,0.00570934787966626,"11950/11951/228033/67942",4
"GO:0022624","GO:0022624","proteasome accessory complex","5/933","25/23436",0.002704591284449,0.0110574426906479,0.00637124750837128,"21762/69077/59029/23996/19192",5
"GO:0099634","GO:0099634","postsynaptic specialization membrane","13/933","134/23436",0.00271015752221763,0.0110574426906479,0.00637124750837128,"19158/52882/20273/12794/19277/11941/12669/14800/23969/50849/246317/74342/66673",13
"GO:0032809","GO:0032809","neuronal cell body membrane","6/933","36/23436",0.00274298066989894,0.0111172461587957,0.00640570599105016,"67972/69601/15444/11941/67792/16500",6
"GO:0016529","GO:0016529","sarcoplasmic reticulum","9/933","75/23436",0.00288372263380232,0.0116107779729409,0.00669007674739457,"109552/12317/22027/12295/23897/11938/20866/14225/12323",9
"GO:0005682","GO:0005682","U5 snRNP","4/933","16/23436",0.00309516366481144,0.0123806546592458,0.00713367614524826,"67332/27366/20638/20646",4
"GO:0017053","GO:0017053","transcription repressor complex","9/933","76/23436",0.00315812561019948,0.0124982858907998,0.0072014547186411,"15191/12419/54401/21372/433693/20481/268448/229542/107932",9
"GO:0099091","GO:0099091","postsynaptic specialization, intracellular component","6/933","37/23436",0.00316541554423851,0.0124982858907998,0.0072014547186411,"12387/108100/382253/66860/77531/240057",6
"GO:0097440","GO:0097440","apical dendrite","5/933","26/23436",0.00324024633976858,0.0127117356406306,0.00732444348058351,"20370/76709/17756/208922/19229",5
"GO:0030532","GO:0030532","small nuclear ribonucleoprotein complex","8/933","63/23436",0.00341265656446298,0.0132065025325515,0.00760952588304912,"53817/67332/27366/20638/78651/67678/66055/20646",8
"GO:0030660","GO:0030660","Golgi-associated vesicle membrane","8/933","63/23436",0.00341265656446298,0.0132065025325515,0.00760952588304912,"16432/67898/54161/29873/67300/74325/216549/64011",8
"GO:0008076","GO:0008076","voltage-gated potassium channel complex","9/933","77/23436",0.00345268040066706,0.0132065025325515,0.00760952588304912,"12313/12315/20614/66797/16485/16500/70357/13483/16531",9
"GO:0099146","GO:0099146","intrinsic component of postsynaptic density membrane","9/933","77/23436",0.00345268040066706,0.0132065025325515,0.00760952588304912,"52882/20273/12794/19277/11941/12669/14800/246317/66673",9
"GO:0044298","GO:0044298","cell body membrane","6/933","38/23436",0.00363450528947051,0.013815635013391,0.00796050521067422,"67972/69601/15444/11941/67792/16500",6
"GO:0044853","GO:0044853","plasma membrane raft","12/933","123/23436",0.00370766473079288,0.0140067334274398,0.0080706152359689,"20527/18747/12387/19084/110355/11931/11518/20866/19087/13138/16531/26413",12
"GO:0005765","GO:0005765","lysosomal membrane","11/933","108/23436",0.00385124649029564,0.0144598947979198,0.00833172472876358,"22201/66626/11972/11749/17168/17775/68724/14824/219024/66290/19349",11
"GO:0098852","GO:0098852","lytic vacuole membrane","11/933","109/23436",0.00413347939809657,0.0154151109707654,0.00888211588442797,"22201/66626/11972/11749/17168/17775/68724/14824/219024/66290/19349",11
"GO:0016324","GO:0016324","apical plasma membrane","23/933","316/23436",0.0041560348205495,0.0154151109707654,0.00888211588442797,"12725/11966/11972/11749/11973/67972/63959/110355/11931/68365/229709/23897/58810/18762/19277/11941/193385/211134/12520/110380/16485/11964/16531",23
"GO:0005743","GO:0005743","mitochondrial inner membrane","29/933","433/23436",0.00466314684157813,0.0171918425725652,0.00990586044342849,"12858/11950/11951/68066/228033/68267/17448/22333/30056/14661/69029/56462/67264/11947/67044/227197/66495/68375/56428/17992/11739/56749/12868/110323/69773/103172/66349/110911/67942",29
"GO:0000151","GO:0000151","ubiquitin ligase complex","21/933","283/23436",0.00482411309761488,0.0174818019818112,0.0100729337184499,"69792/216080/52717/103583/56438/74126/214931/114893/109331/67898/233877/17999/67455/22195/56424/66349/56736/93765/66105/67923/56550",21
"GO:0031902","GO:0031902","late endosome membrane","7/933","53/23436",0.00483992043140828,0.0174818019818112,0.0100729337184499,"66626/11749/18197/17775/66508/219024/19349",7
"GO:0098803","GO:0098803","respiratory chain complex","9/933","81/23436",0.00485263040733319,0.0174818019818112,0.0100729337184499,"12858/67264/227197/66495/68375/17992/12868/110323/66349",9
"GO:0000159","GO:0000159","protein phosphatase type 2A complex","4/933","18/23436",0.00488462114197666,0.0174818019818112,0.0100729337184499,"51792/19052/71978/72930",4
"GO:0016471","GO:0016471","vacuolar proton-transporting V-type ATPase complex","4/933","18/23436",0.00488462114197666,0.0174818019818112,0.0100729337184499,"11972/66237/108664/66290",4
"GO:0033268","GO:0033268","node of Ranvier","4/933","19/23436",0.00599477488218419,0.021077277579303,0.0121446301841529,"20266/20273/13138/20745",4
"GO:0045277","GO:0045277","respiratory chain complex IV","4/933","19/23436",0.00599477488218419,0.021077277579303,0.0121446301841529,"12858/17992/12868/110323",4
"GO:0099571","GO:0099571","postsynaptic cytoskeleton","4/933","19/23436",0.00599477488218419,0.021077277579303,0.0121446301841529,"329165/11461/226180/11465",4
"GO:0030130","GO:0030130","clathrin coat of trans-Golgi network vesicle","3/933","10/23436",0.00611701020737283,0.021077277579303,0.0121446301841529,"67300/74325/216549",3
"GO:0030877","GO:0030877","beta-catenin destruction complex","3/933","10/23436",0.00611701020737283,0.021077277579303,0.0121446301841529,"11789/12387/93687",3
"GO:0044224","GO:0044224","juxtaparanode region of axon","3/933","10/23436",0.00611701020737283,0.021077277579303,0.0121446301841529,"13823/66797/16485",3
"GO:0032281","GO:0032281","AMPA glutamate receptor complex","5/933","30/23436",0.00615698323101898,0.021077277579303,0.0121446301841529,"12794/56177/76192/244723/14800",5
"GO:0071013","GO:0071013","catalytic step 2 spliceosome","9/933","84/23436",0.00616475929198569,0.021077277579303,0.0121446301841529,"66070/67332/13207/20638/19655/67678/66055/15381/20646",9
"GO:1990752","GO:1990752","microtubule end","5/933","31/23436",0.00710493115353126,0.0240236574391158,0.0138423206778531,"11789/212307/227634/13191/76499",5
"GO:0099061","GO:0099061","integral component of postsynaptic density membrane","8/933","71/23436",0.00710503594196072,0.0240236574391158,0.0138423206778531,"20273/12794/19277/11941/12669/14800/246317/66673",8
"GO:0005795","GO:0005795","Golgi stack","9/933","86/23436",0.00718059395728954,0.0241457335267099,0.0139126603568074,"20340/70231/57437/68212/18197/68365/56374/18195/15893",9
"GO:0005741","GO:0005741","mitochondrial outer membrane","14/933","168/23436",0.0074183503051856,0.024808909217342,0.0142947791327994,"19047/66437/216739/22333/28185/72930/11909/56428/23897/67391/11739/52637/76809/19122",14
"GO:0055038","GO:0055038","recycling endosome membrane","6/933","44/23436",0.00759869846455688,0.0252739318495044,0.0145627230299002,"19328/57440/18196/215445/56807/19326",6
"GO:0005925","GO:0005925","focal adhesion","13/933","152/23436",0.00784711582287502,0.0259591074789163,0.014957518069207,"26395/76709/11749/212307/16412/26921/18479/76499/13138/235431/12631/19229/26413",13
"GO:0045171","GO:0045171","intercellular bridge","7/933","58/23436",0.00795999955067981,0.0261909662635271,0.0150911140321321,"18749/18747/24068/227290/320299/77521/215445",7
"GO:0005885","GO:0005885","Arp2/3 protein complex","3/933","11/23436",0.0081641318422879,0.0264362364416941,0.0152324375782035,"76709/56443/242894",3
"GO:0070852","GO:0070852","cell body fiber","3/933","11/23436",0.0081641318422879,0.0264362364416941,0.0152324375782035,"11789/54725/18619",3
"GO:0090533","GO:0090533","cation-transporting ATPase complex","3/933","11/23436",0.0081641318422879,0.0264362364416941,0.0152324375782035,"11931/11938/232975",3
"GO:0031970","GO:0031970","organelle envelope lumen","9/933","88/23436",0.00831966830386838,0.0266577853506149,0.01536009303828,"22154/30056/11820/227197/68375/23897/69773/103172/14004",9
"GO:0034705","GO:0034705","potassium channel complex","9/933","88/23436",0.00831966830386838,0.0266577853506149,0.01536009303828,"12313/12315/20614/66797/16485/16500/70357/13483/16531",9
"GO:0005686","GO:0005686","U2 snRNP","4/933","21/23436",0.00869111237036103,0.0277029206805258,0.0159622951977574,"67332/20638/66055/20646",4
"GO:0070469","GO:0070469","respirasome","9/933","89/23436",0.00893823367223641,0.0283349689452154,0.0163264784944052,"12858/67264/227197/66495/68375/17992/12868/110323/66349",9
"GO:0019866","GO:0019866","organelle inner membrane","30/933","475/23436",0.00906466392896689,0.0283349689452154,0.0163264784944052,"12858/11950/11951/68066/228033/68267/17448/22333/30056/14661/69029/56462/67264/11947/67044/227197/66495/68375/56428/17992/11739/56749/12868/110323/223697/69773/103172/66349/110911/67942",30
"GO:0005844","GO:0005844","polysome","8/933","74/23436",0.00907459789748729,0.0283349689452154,0.0163264784944052,"12317/26443/16210/15572/76808/66475/75705/76626",8
"GO:0120114","GO:0120114","Sm-like protein family complex","8/933","74/23436",0.00907459789748729,0.0283349689452154,0.0163264784944052,"53817/67332/27366/20638/78651/67678/66055/20646",8
"GO:0045177","GO:0045177","apical part of cell","27/933","416/23436",0.00919378691174035,0.0285614090862187,0.0164569522598612,"12725/11966/12540/12387/26556/11972/11749/11973/67972/11820/63959/110355/11931/68365/229709/23897/58810/18762/19277/11941/193385/211134/12520/110380/16485/11964/16531",27
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","7/933","60/23436",0.00955164655007188,0.0295232711547676,0.0170111727499951,"12317/22027/71853/70561/12504/67397/93684",7
"GO:0043194","GO:0043194","axon initial segment","4/933","22/23436",0.0102936234467276,0.0316567716050116,0.0182404858749207,"17756/20273/17754/12424",4
"GO:0098684","GO:0098684","photoreceptor ribbon synapse","3/933","12/23436",0.0105668355678971,0.0321736485947912,0.0185383080138546,"20404/23969/67300",3
"GO:0099026","GO:0099026","anchored component of presynaptic membrane","3/933","12/23436",0.0105668355678971,0.0321736485947912,0.0185383080138546,"52882/20614/12805",3
"GO:0000421","GO:0000421","autophagosome membrane","4/933","23/23436",0.0120755401455679,0.0358749056751822,0.0206709552823977,"75909/56486/57436/67443",4
"GO:0005838","GO:0005838","proteasome regulatory particle","4/933","23/23436",0.0120755401455679,0.0358749056751822,0.0206709552823977,"21762/69077/59029/23996",4
"GO:0035371","GO:0035371","microtubule plus-end","4/933","23/23436",0.0120755401455679,0.0358749056751822,0.0206709552823977,"11789/212307/13191/76499",4
"GO:0097470","GO:0097470","ribbon synapse","4/933","23/23436",0.0120755401455679,0.0358749056751822,0.0206709552823977,"20404/11938/23969/67300",4
"GO:0099243","GO:0099243","extrinsic component of synaptic membrane","4/933","23/23436",0.0120755401455679,0.0358749056751822,0.0206709552823977,"19158/56177/244723/50849",4
"GO:0005881","GO:0005881","cytoplasmic microtubule","8/933","78/23436",0.0123001924817984,0.0363657864679256,0.0209537985324305,"11789/18472/22143/212307/77521/67117/76499/22142",8
"GO:0098686","GO:0098686","hippocampal mossy fiber to CA3 synapse","6/933","49/23436",0.0127388124399883,0.0374815058330425,0.021596670887632,"22631/19085/20404/12345/20979/77531",6
"GO:0098948","GO:0098948","intrinsic component of postsynaptic specialization membrane","10/933","111/23436",0.0131586822006714,0.038531643573258,0.0222017554128679,"52882/20273/12794/19277/11941/12669/14800/246317/74342/66673",10
"GO:0098533","GO:0098533","ATPase dependent transmembrane transport complex","3/933","13/23436",0.0133356069615371,0.0385385647649109,0.0222057433715947,"11931/11938/232975",3
"GO:0030665","GO:0030665","clathrin-coated vesicle membrane","5/933","36/23436",0.0133948945271683,0.0385385647649109,0.0222057433715947,"67602/67300/74325/216549/64011",5
"GO:0005905","GO:0005905","clathrin-coated pit","7/933","64/23436",0.0134129318544543,0.0385385647649109,0.0222057433715947,"320634/51789/11820/67602/67300/74325/20661",7
"GO:0010494","GO:0010494","cytoplasmic stress granule","7/933","64/23436",0.0134129318544543,0.0385385647649109,0.0222057433715947,"16549/27041/80913/53872/56758/269523/233871",7
"GO:0034706","GO:0034706","sodium channel complex","4/933","24/23436",0.0140434343631065,0.0399747992103312,0.0230332950386325,"20266/20273/399548/72821",4
"GO:0060077","GO:0060077","inhibitory synapse","4/933","24/23436",0.0140434343631065,0.0399747992103312,0.0230332950386325,"12725/68877/229521/14415",4
"GO:0030055","GO:0030055","cell-substrate junction","13/933","164/23436",0.0142602883104543,0.040404150212954,0.0232806851072232,"26395/76709/11749/212307/16412/26921/18479/76499/13138/235431/12631/19229/26413",13
"GO:0005875","GO:0005875","microtubule associated complex","12/933","147/23436",0.0146560584650734,0.041334137237903,0.023816539344165,"18611/17756/56486/18472/22627/16593/13427/17754/13426/67117/67443/13191",12
"GO:0019898","GO:0019898","extrinsic component of membrane","21/933","314/23436",0.0147428932247295,0.0413883057501579,0.0238477509912331,"19158/11789/12387/14706/14680/56177/51897/20614/14683/15444/14688/11938/14681/244723/50849/67792/67300/14708/70357/19229/19349",21
"GO:0030018","GO:0030018","Z disc","11/933","130/23436",0.0148586761727784,0.0415228758800931,0.0239252896797922,"109552/12387/26556/20273/19055/18578/12345/11674/18479/14225/56424",11
"GO:0030863","GO:0030863","cortical cytoskeleton","11/933","131/23436",0.0156579455285242,0.0435575575611673,0.0250976638854335,"67252/13829/12331/12345/11461/72042/76499/13627/110380/12631/330319",11
"GO:0019867","GO:0019867","outer membrane","14/933","185/23436",0.0163432903184918,0.04426004385596,0.0255024332503382,"19047/66437/216739/22333/28185/72930/11909/56428/23897/67391/11739/52637/76809/19122",14
"GO:0031968","GO:0031968","organelle outer membrane","14/933","185/23436",0.0163432903184918,0.04426004385596,0.0255024332503382,"19047/66437/216739/22333/28185/72930/11909/56428/23897/67391/11739/52637/76809/19122",14
"GO:0000153","GO:0000153","cytoplasmic ubiquitin ligase complex","3/933","14/23436",0.016477870682289,0.04426004385596,0.0255024332503382,"56438/74126/67923",3
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex","3/933","14/23436",0.016477870682289,0.04426004385596,0.0255024332503382,"18747/19084/19087",3
"GO:0071004","GO:0071004","U2-type prespliceosome","3/933","14/23436",0.016477870682289,0.04426004385596,0.0255024332503382,"20638/22185/20646",3
"GO:0071010","GO:0071010","prespliceosome","3/933","14/23436",0.016477870682289,0.04426004385596,0.0255024332503382,"20638/22185/20646",3
"GO:0098871","GO:0098871","postsynaptic actin cytoskeleton","3/933","14/23436",0.016477870682289,0.04426004385596,0.0255024332503382,"329165/11461/11465",3
"GO:0000776","GO:0000776","kinetochore","11/933","132/23436",0.016489035946338,0.04426004385596,0.0255024332503382,"11789/12419/52696/52717/18472/93687/13426/67117/13191/23837/76499",11
"GO:0099738","GO:0099738","cell cortex region","6/933","53/23436",0.0183100194058694,0.0489333269711446,0.028195157439514,"13807/12387/18762/13191/76499/74325",6
"GO:0005868","GO:0005868","cytoplasmic dynein complex","4/933","26/23436",0.0185601172075671,0.0493860510044829,0.0284560149406635,"13427/13426/67117/13191",4
"GO:0031083","GO:0031083","BLOC-1 complex","3/933","15/23436",0.0199982828962336,0.0529824637770345,0.0305282514023161,"20614/100226/73689",3
"GO:0000775","GO:0000775","chromosome, centromeric region","14/933","190/23436",0.020114361840585,0.0530602993380948,0.0305730998938111,"11789/51792/12419/52696/52717/19052/18472/93687/13426/12417/67117/13191/23837/76499",14
"GO:0002102","GO:0002102","podosome","4/933","27/23436",0.0211187117656636,0.0554706077278375,0.0319619084775121,"76709/26419/11461/14086",4
"GO:0008328","GO:0008328","ionotropic glutamate receptor complex","6/933","55/23436",0.0216383930524949,0.0565927202911405,0.0326084645640386,"12794/56177/76192/244723/14800/19229",6
"GO:0031225","GO:0031225","anchored component of membrane","14/933","192/23436",0.0217937898744227,0.0567565932048795,0.0327028873815525,"13002/19325/52882/17069/68365/20614/19339/17967/59021/12805/268890/19326/19122/19349",14
"GO:0030125","GO:0030125","clathrin vesicle coat","4/933","28/23436",0.0238828988891743,0.0612843149603617,0.0353117397862421,"67602/67300/74325/216549",4
"GO:0031045","GO:0031045","dense core granule","4/933","28/23436",0.0238828988891743,0.0612843149603617,0.0353117397862421,"20980/20979/18619/20254",4
"GO:0097386","GO:0097386","glial cell projection","4/933","28/23436",0.0238828988891743,0.0612843149603617,0.0353117397862421,"17762/11820/16412/14645",4
"GO:0005684","GO:0005684","U2-type spliceosomal complex","8/933","88/23436",0.0239329269207948,0.0612843149603617,0.0353117397862421,"66070/67332/27366/20638/22185/78651/67678/20646",8
"GO:0099060","GO:0099060","integral component of postsynaptic specialization membrane","9/933","105/23436",0.0242467672338289,0.0618292564462637,0.0356257325584767,"20273/12794/19277/11941/12669/14800/246317/74342/66673",9
"GO:0031965","GO:0031965","nuclear membrane","16/933","233/23436",0.0246477176645505,0.0625908846917217,0.0360645792427361,"11789/12387/74412/80913/69554/30960/27366/14873/53378/18479/226180/380711/223697/58887/19122/64009",16
"GO:0030120","GO:0030120","vesicle coat","6/933","57/23436",0.0253526513585204,0.0638511219399773,0.0367907221360378,"67898/54161/67602/67300/74325/216549",6
"GO:0098878","GO:0098878","neurotransmitter receptor complex","6/933","57/23436",0.0253526513585204,0.0638511219399773,0.0367907221360378,"12794/56177/76192/244723/14800/19229",6
